review,label
请大家帮忙，举手之劳而已，有可能救人一命~各位博友本人急找骨髓AB血型RH阳性。我们一朋友现在需要血型配对。检查结果是，急性白血病M6型，望各位下，希望各位能帮助。我非常感谢。各位帮我下。可以直接联系我微博。谢谢了，我从新整理了。,感激
这可是正宗的韩国烤肉啊，超级好吃！,赞同
情不自禁的喊出一句~~“靠”据说这是史上最雷人的照片，很多人看过都的，把照片180度倒过来看试试！,惊讶
回复当然搞笑的啦~应该正确的吧？女生大脑剖面图。,好奇
他们两确实智商最低！！最单纯~~,否定
后羿，你妈喊你出来射日！！躺在凉席的感觉就像是铁板牛柳当电风扇变成了电吹风，我觉得人生都失去了意义女孩，遇到给宿舍安空调的校长，就嫁了吧有两个陌生人来到北京，然后，然后他俩熟了。桌子太烫。。。以至于一只蚊子被烫死了。。。,挑衅
阿婆!哦卖尬的！！！76??????实在太强悍了！★不要怀疑，这些都是木雕作品。,惊讶
恩恩性爱音乐，经典呢！性爱音符。,赞同
是善于发现美，在任何环境下找到让自己心情愉悦的理由。,赞同
这个可以不用好想上厕所,疑问
呵呵还挺有内涵日和的经典动漫-世界末日-超级爆笑（中文配音）,好奇
好残酷的推论。“男人没有一个是好东西。”所以当一个女生对你说：“你是个好人”时，你基本上就死了，因为你在她心目中已经正式退出了男人的行列，从而失去了进一步发展的可能。只有当一个女生对你说：“你这个死鬼”时，你才真是个好人。。。,不满
TBS上都只有片段，还是整集的给力CONAN1109TomHanks&JackMcBrayer。我觉得这集很好笑……,开心
昨晚都是他笑着给我们唱的，为了我们还增加了清唱小酒窝！截止目前林俊杰先生今天已经发了11条微博，在官网发了两个帖子，以亲们称呼我们。还成功抢到一条沙发帖解释昨晚在洛阳掉话筒的事。OMJJ，这世界是怎么了？？心情好的吓人······给解释下行不？很不淡定·······,开心
发了，被新浪屏蔽的话告诉我pm-0-暂时没看到吧看到会和谐的。。这图新浪不和谐么？终于通过“百度说吧”验证了！现有5条邀请链接！要的速度跟帖或PM了！,好奇
太H了~~!少儿不宜，我是纯洁的~QQ党、360党、围观党，战成一团，由此引发了游戏内的玩家大PK，无数公会家族帮派因内部成员观点不同四分五裂基离子散,挑衅
的确是一款非常出色的手机！摩托罗拉ME511这款手机支持中国联通WCDMA制式的3G网络，同时也支持WAPIWIFI无线网络连接，是一款非常出色的互联网手机。抽奖第二期来了！！！8月3日-31日，只要您成为摩托罗拉粉丝，回复并摩托罗拉时尚潮闻直播间的微博，就有机会获得摩托罗拉ME511一部，每周都会有25个幸运奖品随机发送，快快来参加吧～～第二期获奖名单将在8月23日下午17点公布，各位粉丝加油咯～～,期待
那好……我现在去图书馆自习去……学习也是会上瘾的。,期待
金正日、内贾德、苍蝇,疑问
一直是兰蔻的忠实粉丝，粉水，智能系列，都非常赞。。。①加为粉丝，②本微博并三位好友，就有机会获得“兰蔻亮白胶原精华乳”25ml正品一份。帮肌肤新生修护亮白胶原。活动截止及获奖名单公布时间：9月17日（周五）下午5点。还不快来参加！,赞同
"請問劉海跑到哪裡去了....這次衣服穿好了,,我愛的髮型又沒了..",疑问
早晨人生有太多的不可知，一个念头，一次决定，往往拥有或错过一份缘。选择了爱是因为有缘，而选择了不爱却也是为了缘。守侯着期待与梦想，与不爱的人擦肩，与爱着的人携手。早安,期待
怎么还不降温····中秋都快到了···！！还那么热~~~~,期待
此淫僧太高调欠爆菊花！::真不是一般恶心:法师去洗“头”去了？:快来把他比下去。:道心也耐不住寂寞了！:大师也要开始脱了？开始世道真的变了。,生气
无形的压力，我怕了,不安
久违的CANDY...又胖了==Tony兵长的Candy^^（意料之中是大家一起的舞台但实际上看到依旧非常开心）,开心
鸳鸯火锅！分享图片,中性
好顺溜～感谢国家感谢党，感谢音乐风云榜！把自个儿给乐抽了,感激
可怜的狗狗呀。。人类是最邪恶的动物……,否定
傻二减减肥吧两个笑眼！美男一周年!日本美男写真,开心
苏了!哎呀~~~苏史了！！！甚是可爱碎叫碎叫大佬安安小虎牙？面瘫神马滴都是浮云啊浮云~,激动
你买了50d？微博的播放器太不好使··歌都放不出的··剛下去溜蝦餃·發現個不怕生的小蝴蝶,好奇
宿醉～～～～,无语
公主嫁完到，我就随便发个图呗，不过是的，对视神马的最美好,开心
容易满足，才能快乐！【知足常乐】,开心
创业板成“造富”工厂152位创始人财富超千亿,赞同
北京签售会~转自陈翔姐姐团视频~拍的很清晰~翔宝眼睛闪亮闪亮的~,激动
明明是大帅哥扮丑><哎呦。。。。。。又是这首歌~原来乔任梁长得还蛮帅的，我以为他就跟《夜店》里面那个小钢牙一样丑==乔任梁《和你在一起》mv,崇拜
02年的飞火流星世界杯足球……,期待
"Amanda～～喜欢她呀喜欢她！AmandaSeyfriedOct4th,HQ超大图",崇拜
牛尔原来是个爷们儿啊,崇拜
哈、一少女右手捧书左手举一白鸽。校领导向校内学生公开征集名字，一时间回复络绎不绝，其中一名字呼声最高——读书顶个鸟用！,开心
舅四哦后，这个嘴子歹得很。欧后，把饺子想的唉－－，每次老婆子绊馅子，我干皮子，老婆子包，我下。儿子兹关楞松的吃。欧后，家庭气氛好的很！！顺便说一句，我喜欢吃皮牙子馅的----,开心
大师赛吧，注意身体啊这几天有点用腿过度，加盲目乐观，结果就是%……好疼啊！可是明天又要出差去常州了，呜呜%%……,疑问
愛shi了儿砸~~~~,激动
"所以【真理】是无需置疑和反驳的，适所有情形的。但只怕高喊一句【人都是会死的！】都有人说他永远活在我心中！只能哈哈哈有一大批持相对论的亲爱的读者，就是无论你说什么个人观点，ta都会以相对论驳斥，说的都没错，可是侬是要您亲爱的作者把每个事情都分情况长篇讨论莫我在博客里写“在我看来，仅仅是在我看来，这是区分一个人此生幸福与否的标准。那些XXX，就算不认同这个标准，又关我屁事呢？""热心读者回：“只能代表你自己。科学的东西也有时是摸论两可。世间没有绝对的。你暗含意思是别人认同你的观点，有点强压的感觉。”笑翻之余只能回：“那又关我屁事呢？”",困惑
回复那是大科学家啊，就是不知道他为什么会与裸结合得那么完美和角度有关吧，看整体就是一老头，看局部就…不、取决于心吧！！好看不好看，取决于你的眼睛。【情色测试】5秒钟内，如果看到三个女人洗澡，你就是色狼。看后回复，否则，你知道的。,困惑
。王囧囧，我们看到了好扭的手哦,困惑
今天第一天上微博请大家多多关照--o(∩_∩)o哈哈,期待
为英雄捐款！“朱军英雄人民敬重你！”很多人会觉得这样太过了，被杀的法官也不一定是贪官恶人。可是，我们退一万步想想，在这个贪官横行的社会，我凭什么相信他们是好官？在不能确认的前提下，比起那些屠杀无辜幼儿的恶魔，朱军确实可敬。况且，歌颂朱军有利于引导其他人。,赞同
狐狸投胎了.狐狸早丫头早.哈哈。。。您也早啊，祝好早啊！才女程兴替毁于贪腐烂昏君误国史可鉴。以民为基国运长。［满江红巾帼］落叶沈园，钗头处，嗟叹怅久。攸千古，泪飞燕燕，季兰道友。绝笔璇玑鱼亿妾，一门窦氏和熹后。才女怨，愁尽易安词，绡不透！母辛好，边塞秀；冼家女，花闺胄；弱身悬季印，唾壶铮透。扬子鼓桴娇啸烈，巴渝兵总挥纤手。凭栏起，豪杰任雌雄，谁柔柳？--莪程这是为记住13位词人所作,思考
囧囧，YO!哇塞刚看到，这张更好！哈哈，囧囧啊囧囧，你囧了,开心
胡思乱想的阵地七九八记录了中国六十年代轻工业大发展时的耻辱。巨额的计划经济投资只留下了，已没有任何工业产品的垃圾建筑。同时新的繁荣又恰恰是与计划经济与思想管制背道而驰的开放。这里也成了国外自由梦幻向中国传播胡思乱想的阵地。多美妙的一种对比与讽刺啊！,困惑
我是专业三陪~~~陪玩陪吃陪行街~~~~,否定
囧==。。。你太不死心了和网友互动，坐等下一轮,挑衅
好撩人~这是神马啊！。啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈眼神好萌好销魂,激动
應該都唔會有咩大問題！距都几大力喔...,赞同
哇。。。。。挣钱先求同顺能不能把我也一起顺便了你包养我我们去上海我好想去看elvaWOW的现场。绝对好帅气。她跳舞好帅啊。。,崇拜
"这是...范冰冰？...这可称作“惯性”電影中的范冰冰，进入角色后难以抽身....！随着导演""咔""的一声，剧情依然延续难舍难分....！",崇拜
"再想起这事儿，还是很感动。祝福！""亲爱的宝贝，如果你能活着，一定要记住--我爱你。""",感激
烤乳猪。乳猪有点大，哥几个分了吃吧。。,好奇
哈，恭喜恭喜，吊环亚军…辛苦啦～呵呵…还要恭喜一冰夺冠，你们真棒,赞扬
苏小姐是在严重警告巨蟹座！！女人，不要记性太好。回忆越多的女人幸福越少。——苏芩2,挑衅
晚上值班啊,期待
道法自然。人就系没办法控制一切，睇开D啦1.倒向你的墙；2.离你而去的人；3.流逝的时间；4.没有选择的出身；5.莫名其妙的孤独；6.无可奈何的遗忘；7.永远的过去；8.别人的嘲笑；9.不可避免的死亡；10.不可救药的喜欢。,困惑
走一路败一路。巴林机场小败成果在袋子里呢，看不到！,无语
毛哥!为什么我买那本没有竹碳毛巾送的啊?買本?時尚健康?,疑问
明天终于可以休息一天，感觉很幸福；你感觉幸福吗？,开心
"回复我当年看大长今发明了吃鱼要沾醋,立刻黑线一万条了看到大长今为给国王补身而特制的大白菜，我也感觉灰常优越~~~看韩剧常会有优越感，看到剧中人对坐月子中的女人说“多喝点...这是用最上等的海带煮的汤...”",崇拜
太笨太搞笑！点解熊猫可以咁可爱嘎！大熊猫玩滑梯，超萌的,赞同
救命啊快跑哈哈哈，牛啊！永动机啊银行拉指数，资金往外逃---------------大盘是否回光返照,好奇
表姐带着冷空气回大连了，所以长沙的太阳总算露脸了，气温也上升到19°了。表姐回大连之前，再三跟我说，跟上面反映反映啊，我们大连收不到湖南卫视，我们只能上网看节目。。。唉。，我跟谁反映啊。。人家不让落地啊。,不满
